customer_id,booking_id,review_date,stay_rating,review_text
C8736,INN16326,2020-04-01,4,"Отличный отель! дружелюбная атмосфера. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8736,INN16327,2021-01-22,3,"Неплохо. всё супер, но сломанный кондиционер. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8736,INN16328,2022-05-10,4,Отличный отель! аккуратный сад. буду бронировать только здесь Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8737,INN16329,2021-02-17,3,"Неплохо. просторные номера, но холодная еда в ресторане."
C8737,INN16330,2021-12-14,5,"Лучший отдых! Приеду ещё не раз. вернусь, это однозначно! Летом есть кондиционер, спасал от жары."
C8738,INN16331,2018-02-04,4,"Отличный отель! прекрасный вид. сервис, который цепляет — вернусь! Дети в восторге от игровой зоны! Зимой отель хорошо отапливается."
C8739,INN16332,2018-04-06,4,"Отличный отель! приятный аромат в холле. вернусь, чтобы снова почувствовать заботу"
C8740,INN16333,2019-11-15,3,"Неплохо. вежливый персонал, но несвежие продукты в ресторане. Для детей ничего нет, им было скучно."
C8740,INN16334,2021-04-27,4,Отличный отель! удобные лифты. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8742,INN16337,2020-02-13,3,"Неплохо. красивый интерьер, но непонятная система оплаты. Парковка далеко и плохо освещена."
C8743,INN16338,2019-02-10,3,"Неплохо. красивое оформление территории, но скрытые платежи в счёте."
C8743,INN16340,2020-07-28,4,Отличный отель! удобная мебель. чистота без компромиссов — это впечатляет
C8744,INN16341,2019-07-07,4,Отличный отель! прекрасный вид.
C8745,INN16342,2017-09-18,4,"Отличный отель! стильный дизайн отеля. Летом есть кондиционер, спасал от жары."
C8745,INN16343,2018-05-22,3,"Неплохо. аккуратный сад, но несвежие продукты в ресторане. В номерах холодно. второго одеяла пришлось выпрашивать"
C8745,INN16344,2019-03-19,3,"Неплохо. стильный дизайн отеля, но нет указателей в отеле. Кондиционер не справлялся, тяжело в номере"
C8745,INN16345,2020-03-13,3,"Неплохо. качественные продукты на завтрак, но тесные номера. Парковка далеко и плохо освещена. В номерах холодно. второго одеяла пришлось выпрашивать"
C8746,INN16346,2018-01-19,4,"Отличный отель! аккуратный сад. персонал здесь — душа отеля Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8747,INN16347,2021-03-15,3,"Неплохо. отличный отель, но медленный интернет. В номерах холодно. второго одеяла пришлось выпрашивать"
C8747,INN16348,2022-10-04,3,"Неплохо. свежее постельное бельё, но неудобное расположение."
C8748,INN16349,2018-11-17,2,"Крайне недоволен. очереди на завтрак. кондиционер сломан, в номере душно Кондиционер не справлялся, тяжело в номере"
C8749,INN16350,2018-09-06,3,"Неплохо. быстрая доставка багажа, но долгое ожидание заказа."
C8751,INN16352,2020-08-16,3,"Неплохо. красивое оформление территории, но плесень в ванной. Парковка далеко и плохо освещена. Кондиционер не справлялся, тяжело в номере"
C8752,INN16353,2020-03-27,3,"Неплохо. уютная атмосфера, но неудобная мебель. В номерах холодно. второго одеяла пришлось выпрашивать"
C8753,INN16355,2021-08-03,3,"Неплохо. разнообразное меню в ресторане, но несвежие продукты в ресторане."
C8753,INN16356,2021-12-10,3,"Неплохо. комфортабельные зоны отдыха, но сырость в ванной. Кондиционер не справлялся, тяжело в номере"
C8754,INN16357,2020-09-22,3,"Неплохо. приятная музыка в лобби, но отсутствие фена в номере."
C8755,INN16358,2017-02-07,3,"Неплохо. очень чисто, но неудобные кровати. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8756,INN16359,2021-01-15,3,"Неплохо. приятная музыка в лобби, но мало мест в столовой. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8756,INN16360,2022-02-13,3,"Неплохо. красивое оформление территории, но медленное обслуживание. Для детей ничего нет, им было скучно."
C8756,INN16361,2023-02-19,4,"Отличный отель! просторные номера. Дети в восторге от игровой зоны! Парковка удобная, близко к входу."
C8756,INN16362,2024-01-12,4,Отличный отель! внимательный персонал. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8758,INN16364,2021-03-08,3,"Неплохо. удобные подушки и матрасы, но холодно в номере зимой. Для детей ничего нет, им было скучно."
C8759,INN16365,2019-03-22,4,Отличный отель! удобная мебель. здесь ценят гостей — это чувствуется Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8760,INN16366,2017-05-17,3,"Неплохо. очень чисто, но отсутствие парковки."
C8760,INN16367,2018-01-27,4,"Отличный отель! всё супер. вернусь, это однозначно! Зимой отель хорошо отапливается."
C8761,INN16368,2018-02-18,3,"Неплохо. своевременная уборка номеров, но сломанный кондиционер."
C8762,INN16371,2017-12-29,4,"Отличный отель! свежее постельное бельё. вернусь, чтобы испытать это снова Дети в восторге от игровой зоны!"
C8764,INN16373,2018-04-26,4,"Отличный отель! красивое оформление территории. отель, который влюбил в себя с первого дня"
C8764,INN16374,2019-03-23,3,"Неплохо. удобные парковочные места, но очереди на завтрак. Парковка далеко и плохо освещена. В номерах холодно. второго одеяла пришлось выпрашивать"
C8764,INN16375,2020-09-14,4,Отличный отель! просторные номера. Зимой отель хорошо отапливается.
C8765,INN16376,2018-03-19,3,"Неплохо. спа‑услуги на отлично, но нехватка полотенец. В номерах холодно. второго одеяла пришлось выпрашивать"
C8766,INN16377,2020-07-13,3,"Неплохо. приятный аромат в холле, но неприятный запах в номере. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8767,INN16378,2020-07-01,4,"Отличный отель! быстрый интернет. сервис, который цепляет — вернусь! Летом есть кондиционер, спасал от жары."
C8767,INN16379,2021-04-08,3,"Неплохо. вежливый персонал, но сломанный кондиционер. В номерах холодно. второго одеяла пришлось выпрашивать"
C8768,INN16381,2019-02-14,3,"Неплохо. профессиональное обслуживание, но дорого для такого качества. Для детей ничего нет, им было скучно."
C8768,INN16382,2019-08-15,3,"Неплохо. тихо и спокойно, но медленный интернет. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8769,INN16383,2019-11-23,3,"Неплохо. отличная шумоизоляция, но очереди на завтрак."
C8770,INN16384,2017-11-28,4,Отличный отель! разнообразное меню в ресторане. этот отель стал моим фаворитом
C8772,INN16387,2019-03-29,4,Отличный отель! свежие цветы в номерах. Зимой отель хорошо отапливается.
C8772,INN16388,2020-03-05,3,"Неплохо. отличные условия для детей, но дорого для такого качества. В номерах холодно. второго одеяла пришлось выпрашивать"
C8772,INN16389,2021-04-22,3,"Неплохо. отличный отель, но неисправная сантехника. В номерах холодно. второго одеяла пришлось выпрашивать"
C8773,INN16390,2017-07-03,3,"Неплохо. современные номера, но неприятный запах в номере. Кондиционер не справлялся, тяжело в номере"
C8774,INN16391,2019-02-26,3,"Неплохо. удобные парковочные места, но плохое освещение. Парковка далеко и плохо освещена. В номерах холодно. второго одеяла пришлось выпрашивать"
C8775,INN16392,2019-11-12,4,"Отличный отель! тихо и спокойно. здесь ценят гостей — это чувствуется Летом есть кондиционер, спасал от жары."
C8775,INN16393,2020-10-18,4,Отличный отель! быстрая доставка багажа. буду рекомендовать друзьям без раздумий
C8775,INN16394,2022-02-13,3,"Неплохо. красивый интерьер, но далеко до центра города."
C8776,INN16396,2020-06-24,3,"Неплохо. просторные номера, но трещины на стенах."
C8776,INN16398,2021-10-27,3,"Неплохо. аккуратный сад, но сырость в ванной. Кондиционер не справлялся, тяжело в номере"
C8778,INN16400,2020-03-31,3,"Неплохо. приветливый персонал на ресепшн, но несоответствие фото на сайте. В номерах холодно. второго одеяла пришлось выпрашивать"
C8778,INN16401,2020-10-25,3,"Неплохо. качественные продукты на завтрак, но скрытые платежи в счёте. Кондиционер не справлялся, тяжело в номере"
C8780,INN16403,2019-11-30,3,"Неплохо. отличный отель, но холодная еда в ресторане. Для детей ничего нет, им было скучно."
C8780,INN16404,2021-05-26,4,"Отличный отель! свежее постельное бельё. отличный сервис, чувствую себя как дома Дети в восторге от игровой зоны! Зимой отель хорошо отапливается."
C8781,INN16405,2017-10-20,3,"Неплохо. своевременная уборка номеров, но слишком жарко летом. Кондиционер не справлялся, тяжело в номере"
C8781,INN16406,2018-10-06,3,"Неплохо. надёжная система безопасности, но отсутствие фена в номере."
C8781,INN16407,2020-01-30,4,Отличный отель! просторные номера. лучший отель в этом городе — это факт!
C8781,INN16408,2021-01-23,4,"Отличный отель! вкусный завтрак. превзошли ожидания, спасибо!"
C8783,INN16412,2019-06-26,3,"Неплохо. удобная мебель, но мусор у входа в отель."
C8784,INN16413,2017-10-31,3,"Неплохо. оперативное решение проблем, но плохое освещение. Для детей ничего нет, им было скучно."
C8785,INN16414,2019-03-19,3,"Неплохо. внимательный персонал, но холодная еда в ресторане."
C8785,INN16415,2019-11-16,4,Отличный отель! свежее постельное бельё.
C8786,INN16419,2018-03-25,4,"Отличный отель! тихо и спокойно. отличный сервис, чувствую себя как дома Дети в восторге от игровой зоны!"
C8787,INN16420,2017-12-14,4,"Отличный отель! приветливые официанты. Летом есть кондиционер, спасал от жары."
C8787,INN16421,2019-02-06,3,"Неплохо. комфортные номера, но плохое освещение."
C8787,INN16423,2020-04-25,3,"Неплохо. приятный аромат в холле, но неработающий лифт."
C8788,INN16424,2019-12-13,3,"Неплохо. отличный отель, но потёртые ковры."
C8788,INN16425,2021-06-19,3,"Неплохо. внимательный персонал, но старые номера."
C8789,INN16427,2017-09-28,3,"Неплохо. тёплый приём, но мало мест в столовой."
C8789,INN16428,2018-09-23,4,Отличный отель! дружелюбная атмосфера. персонал — главная фишка этого места
C8790,INN16429,2020-10-19,3,"Неплохо. удобные лифты, но шум от стройки рядом."
C8791,INN16430,2019-07-28,3,"Неплохо. качественные продукты на завтрак, но далеко до центра города."
C9491,INN17717,2018-12-07,4,Отличный отель! тёплый приём. Дети в восторге от игровой зоны!
C8792,INN16431,2017-11-12,4,"Отличный отель! приятная музыка в лобби. отель, который стал частью моих путешествий Дети в восторге от игровой зоны!"
C8792,INN16432,2019-04-07,3,"Неплохо. свежие цветы в номерах, но нет указателей в отеле. Для детей ничего нет, им было скучно."
C8793,INN16433,2018-02-13,4,Отличный отель! внимательный персонал.
C8793,INN16434,2018-12-20,3,"Неплохо. приятная музыка в лобби, но мало мест в столовой. Кондиционер не справлялся, тяжело в номере"
C8793,INN16435,2019-04-22,3,"Неплохо. свежее постельное бельё, но неработающий лифт."
C8794,INN16437,2019-09-28,3,"Неплохо. хорошие виды из окон, но неисправная сантехника. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8794,INN16439,2020-09-10,3,"Неплохо. профессиональное обслуживание, но сломанный кондиционер. Для детей ничего нет, им было скучно."
C8796,INN16441,2020-09-04,3,"Неплохо. комфортабельные зоны отдыха, но нехватка полотенец. Для детей ничего нет, им было скучно."
C8798,INN16443,2018-07-27,4,"Отличный отель! достаточное освещение. буду рекомендовать друзьям без раздумий Летом есть кондиционер, спасал от жары."
C8798,INN16444,2019-02-25,4,Отличный отель! просторные номера. рекомендую всем знакомым — не пожалеете! Зимой отель хорошо отапливается.
C8800,INN16447,2017-06-11,4,Отличный отель! удобная мебель. Зимой отель хорошо отапливается.
C8802,INN16449,2021-01-12,3,"Неплохо. удобный трансфер из аэропорта, но неудобная мебель."
C8803,INN16450,2018-11-12,3,"Неплохо. быстрый интернет, но отсутствие фена в номере. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8804,INN16451,2019-10-28,3,"Неплохо. приветливый персонал на ресепшн, но неисправная сантехника. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8805,INN16452,2020-03-14,4,Отличный отель! удобные лифты. Дети в восторге от игровой зоны!
C8806,INN16453,2017-07-28,4,Отличный отель! тёплый приём. буду бронировать только здесь Дети в восторге от игровой зоны!
C8806,INN16454,2019-04-08,3,"Неплохо. качественное постельное бельё, но медленное обслуживание. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8806,INN16456,2020-04-19,3,"Неплохо. удобная мебель, но отсутствие фена в номере. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8806,INN16457,2021-04-10,3,"Неплохо. свежее постельное бельё, но далеко до центра города. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8807,INN16458,2019-09-18,3,"Неплохо. внимательный персонал, но неудобная мебель. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8807,INN16459,2020-03-31,3,"Неплохо. удобные подушки и матрасы, но неудобное расположение. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8808,INN16460,2020-05-20,4,Отличный отель! удобные парковочные места. сервис здесь — на уровне премиум
C8809,INN16461,2020-08-03,3,"Неплохо. достаточное освещение, но шумно ночью. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8809,INN16462,2021-07-26,4,Отличный отель! приятный аромат в холле. лучший отель в этом городе — это факт! Дети в восторге от игровой зоны!
C8810,INN16464,2019-08-17,3,"Неплохо. удобное расположение, но проблемы с горячей водой. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8810,INN16466,2020-03-02,4,Отличный отель! качественные продукты на завтрак. Дети в восторге от игровой зоны!
C8811,INN16468,2019-10-02,3,"Неплохо. красивое оформление территории, но неработающий лифт. Для детей ничего нет, им было скучно."
C8813,INN16470,2017-08-26,5,Лучший отдых! Приеду ещё не раз. лучший отель в этом городе — это факт!
C8813,INN16471,2018-01-23,3,"Неплохо. удобные парковочные места, но слишком жарко летом."
C8814,INN16474,2021-06-04,3,"Неплохо. спа‑услуги на отлично, но нет указателей в отеле. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8815,INN16475,2021-04-16,3,"Неплохо. удобные лифты, но потёртые ковры."
C8815,INN16476,2022-01-21,4,Отличный отель! красивое оформление территории.
C8842,INN16520,2017-07-11,4,Отличный отель! отличная шумоизоляция. чистота и порядок — визитная карточка Дети в восторге от игровой зоны!
C8816,INN16478,2019-11-03,4,"Отличный отель! своевременная уборка номеров. здесь всегда ждут как родных Летом есть кондиционер, спасал от жары."
C8817,INN16479,2018-06-27,4,Отличный отель! уютная атмосфера. персонал запомнился теплом и заботой Зимой отель хорошо отапливается.
C8817,INN16480,2019-09-20,4,"Отличный отель! приятная музыка в лобби. Летом есть кондиционер, спасал от жары."
C8817,INN16481,2020-08-06,4,"Отличный отель! свежие цветы в номерах. чистота, уют, забота — что ещё нужно?"
C8818,INN16483,2019-10-25,4,"Отличный отель! современные номера. здесь умеют удивлять — вернусь за новыми эмоциями Летом есть кондиционер, спасал от жары."
C8818,INN16484,2020-10-05,4,Отличный отель! оперативное решение проблем.
C8819,INN16485,2020-02-04,3,"Неплохо. свежее постельное бельё, но плесень в ванной. В номерах холодно. второго одеяла пришлось выпрашивать"
C8820,INN16486,2017-10-15,3,"Неплохо. удобные парковочные места, но медленный интернет. Кондиционер не справлялся, тяжело в номере"
C8821,INN16488,2017-03-26,3,"Неплохо. приветливые официанты, но не работает сейф в номере. Для детей ничего нет, им было скучно."
C8821,INN16489,2018-05-13,4,Отличный отель! аккуратный сад. персонал запомнился теплом и заботой Дети в восторге от игровой зоны!
C8821,INN16490,2019-03-04,4,Отличный отель! качественные продукты на завтрак. здесь умеют удивлять — вернусь за новыми эмоциями Дети в восторге от игровой зоны!
C8822,INN16491,2020-10-17,4,Отличный отель! вкусный завтрак.
C8823,INN16492,2019-08-25,3,"Неплохо. современные номера, но мало мест в столовой."
C8824,INN16493,2020-09-02,4,"Отличный отель! очень чисто. Летом есть кондиционер, спасал от жары."
C8824,INN16494,2021-11-28,3,"Неплохо. удобные лифты, но плохая звукоизоляция. Кондиционер не справлялся, тяжело в номере"
C8826,INN16496,2018-10-16,3,"Неплохо. внимательный персонал, но отсутствие фена в номере. Кондиционер не справлялся, тяжело в номере"
C8827,INN16497,2020-01-25,4,Отличный отель! прекрасный вид. сервис здесь — это искусство Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8828,INN16498,2019-09-29,3,"Неплохо. быстрая доставка багажа, но неприятный запах в номере. Кондиционер не справлялся, тяжело в номере"
C8828,INN16500,2020-09-27,3,"Неплохо. удобные подушки и матрасы, но несвежие продукты в ресторане."
C8828,INN16501,2021-12-30,3,"Неплохо. комфортабельные зоны отдыха, но холодно в номере зимой. Кондиционер не справлялся, тяжело в номере"
C8829,INN16502,2021-02-16,4,"Отличный отель! чистые полотенца каждый день. вернусь, чтобы открыть для себя больше Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8830,INN16503,2018-08-31,3,"Неплохо. быстрая доставка багажа, но не работают розетки в номере. Кондиционер не справлялся, тяжело в номере"
C8831,INN16504,2019-03-26,3,"Неплохо. комфортабельные зоны отдыха, но нет указателей в отеле."
C8832,INN16507,2017-08-05,4,"Отличный отель! удобные лифты. отель, который стал частью моих путешествий"
C8833,INN16508,2018-04-08,3,"Неплохо. удобная мебель, но потёртые ковры. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8833,INN16509,2019-06-23,3,"Неплохо. приятная музыка в лобби, но слишком жарко летом. Для детей ничего нет, им было скучно."
C8834,INN16510,2017-08-14,4,Отличный отель! красивое оформление территории.
C8835,INN16511,2019-04-23,3,"Неплохо. качественные продукты на завтрак, но неудобные кровати."
C8836,INN16512,2017-08-30,3,"Неплохо. тихо и спокойно, но непонятная система оплаты. Для детей ничего нет, им было скучно."
C8836,INN16513,2019-01-20,3,"Неплохо. прекрасный вид, но не работает сейф в номере. Для детей ничего нет, им было скучно."
C8838,INN16515,2019-12-03,3,"Неплохо. качественное постельное бельё, но медленный интернет. Кондиционер не справлялся, тяжело в номере"
C8839,INN16516,2018-01-16,3,"Неплохо. красивое оформление территории, но не работает сейф в номере. Для детей ничего нет, им было скучно."
C8841,INN16518,2020-02-14,4,"Отличный отель! чистые полотенца каждый день. отель, который превзошёл ожидания Дети в восторге от игровой зоны! Зимой отель хорошо отапливается."
C8841,INN16519,2021-10-15,3,"Неплохо. чистые полотенца каждый день, но далеко до центра города. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8931,INN16688,2018-09-16,3,"Неплохо. свежие цветы в номерах, но проблемы с горячей водой."
C8845,INN16523,2018-04-01,3,"Неплохо. комфортабельные зоны отдыха, но нехватка полотенец. Для детей ничего нет, им было скучно."
C8847,INN16525,2019-04-08,3,"Неплохо. удобные парковочные места, но неработающий лифт."
C8847,INN16526,2019-08-24,3,"Неплохо. профессиональное обслуживание, но сырость в ванной. Кондиционер не справлялся, тяжело в номере"
C8847,INN16527,2020-07-07,3,"Неплохо. отличные условия для детей, но нехватка полотенец."
C8848,INN16528,2018-11-09,2,"Крайне недоволен. скрытые платежи в счёте. персонал не говорит на моём языке, возникли трудности"
C8849,INN16529,2019-09-02,3,"Неплохо. вкусный завтрак, но слишком жарко летом."
C8850,INN16531,2018-08-27,4,"Отличный отель! тихо и спокойно. отличный сервис, чувствую себя как дома Летом есть кондиционер, спасал от жары."
C8851,INN16533,2020-05-07,4,Отличный отель! всё супер. здесь всегда ждут как родных Зимой отель хорошо отапливается.
C8852,INN16535,2019-07-16,3,"Неплохо. качественная косметика в ванной, но грубый персонал на ресепшн."
C8853,INN16538,2017-09-03,3,"Неплохо. хороший кондиционер, но насекомые в номере. Кондиционер не справлялся, тяжело в номере"
C8854,INN16539,2020-06-18,4,Отличный отель! красивый интерьер. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8856,INN16542,2018-10-22,4,"Отличный отель! чистый бассейн. Парковка удобная, близко к входу."
C8858,INN16546,2020-09-22,4,"Отличный отель! удобный трансфер из аэропорта. здесь всегда ждут как родных Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8860,INN16550,2019-03-02,4,"Отличный отель! хорошие виды из окон. вернусь, чтобы снова почувствовать заботу Дети в восторге от игровой зоны! Зимой отель хорошо отапливается."
C8860,INN16551,2020-09-05,4,Отличный отель! тихо и спокойно. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8861,INN16552,2020-10-08,4,"Отличный отель! вежливый персонал. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8862,INN16553,2021-01-01,4,"Отличный отель! хорошие виды из окон. отель, который стал частью моих путешествий Дети в восторге от игровой зоны! Парковка удобная, близко к входу."
C8862,INN16555,2021-11-06,3,"Неплохо. аккуратный сад, но плохое освещение. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8862,INN16556,2022-04-30,4,Отличный отель! приятный аромат в холле. чистота без компромиссов — это впечатляет Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C8863,INN16557,2020-11-20,4,"Отличный отель! всё супер. Летом есть кондиционер, спасал от жары."
C8864,INN16558,2018-03-26,3,"Неплохо. комфортабельные зоны отдыха, но сломанный кондиционер. В номерах холодно. второго одеяла пришлось выпрашивать"
C8865,INN16560,2017-11-22,3,"Неплохо. комфортные номера, но неудобное расположение."
C8865,INN16561,2018-12-28,4,"Отличный отель! прекрасный вид. сервис, который цепляет — вернусь! Летом есть кондиционер, спасал от жары."
C8867,INN16565,2019-11-03,3,"Неплохо. приятный аромат в холле, но старые номера. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8868,INN16566,2017-07-15,3,"Неплохо. быстрая доставка багажа, но не работают розетки в номере. Для детей ничего нет, им было скучно."
C8869,INN16567,2019-05-04,4,Отличный отель! удобная мебель.
C8869,INN16568,2020-03-19,3,"Неплохо. приятный аромат в холле, но плохое освещение. В номерах холодно. второго одеяла пришлось выпрашивать"
C8869,INN16569,2021-05-25,4,Отличный отель! тёплый приём.
C8869,INN16570,2022-04-28,3,"Неплохо. быстрый интернет, но неубранный мусор в коридоре. В номерах холодно. второго одеяла пришлось выпрашивать"
C8870,INN16571,2018-07-08,4,Отличный отель! дружелюбная атмосфера. вернусь с семьёй в следующий раз Зимой отель хорошо отапливается.
C8872,INN16575,2017-12-13,4,Отличный отель! удобные подушки и матрасы. Дети в восторге от игровой зоны!
C8872,INN16576,2019-04-06,4,"Отличный отель! хорошие виды из окон. превзошли ожидания, спасибо! Дети в восторге от игровой зоны!"
C8873,INN16577,2020-05-13,4,"Отличный отель! быстро заселили. чистота, уют, забота — что ещё нужно? Дети в восторге от игровой зоны!"
C8875,INN16579,2020-05-20,3,"Неплохо. разнообразное меню в ресторане, но несвежие продукты в ресторане. В номерах холодно. второго одеяла пришлось выпрашивать"
C8878,INN16584,2017-10-20,3,"Неплохо. вкусный завтрак, но не работает сейф в номере."
C8879,INN16587,2018-09-22,4,"Отличный отель! отличные условия для детей. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8879,INN16588,2019-07-17,4,Отличный отель! удобные парковочные места. буду возвращаться снова и снова — это любовь! Дети в восторге от игровой зоны!
C8879,INN16589,2020-08-29,4,Отличный отель! уютная атмосфера. Дети в восторге от игровой зоны!
C8880,INN16590,2019-03-22,4,Отличный отель! быстро заселили. персонал здесь — отдельная история успеха Зимой отель хорошо отапливается.
C8881,INN16591,2018-05-18,4,Отличный отель! комфортабельные зоны отдыха. Дети в восторге от игровой зоны!
C8881,INN16592,2018-11-04,5,"Лучший отдых! Приеду ещё не раз. чистота без компромиссов — это впечатляет Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C8881,INN16593,2019-10-02,3,"Неплохо. качественные продукты на завтрак, но неудобная мебель. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8881,INN16594,2021-02-15,4,"Отличный отель! красивый интерьер. отель, который влюбил в себя с первого дня Дети в восторге от игровой зоны! Зимой отель хорошо отапливается."
C8883,INN16596,2021-01-08,3,"Неплохо. прекрасный вид, но сломанный кондиционер. Кондиционер не справлялся, тяжело в номере"
C8883,INN16597,2021-03-07,3,"Неплохо. просторные номера, но нет горячей воды по утрам. В номерах холодно. второго одеяла пришлось выпрашивать"
C8884,INN16598,2018-02-22,3,"Неплохо. тёплый приём, но трещины на стенах. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8885,INN16599,2020-01-11,2,"Крайне недоволен. плесень в ванной. не хватило базовых удобств (фен, полотенца)"
C8885,INN16600,2020-09-27,3,"Неплохо. приятный аромат в холле, но шум от стройки рядом. Кондиционер не справлялся, тяжело в номере"
C8885,INN16601,2021-09-30,4,"Отличный отель! отличный отель. буду рекомендовать как лучший выбор Летом есть кондиционер, спасал от жары."
C8887,INN16605,2018-12-08,4,Отличный отель! удобное расположение.
C8888,INN16606,2021-03-25,3,"Неплохо. отличный отель, но плохое освещение. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C8890,INN16609,2019-08-30,3,"Неплохо. красивый интерьер, но холодно в номере зимой. Кондиционер не справлялся, тяжело в номере"
C8892,INN16611,2019-11-25,3,"Неплохо. тихо и спокойно, но скрытые платежи в счёте."
C8894,INN16614,2019-08-13,3,"Неплохо. своевременная уборка номеров, но далеко до центра города."
C8894,INN16615,2020-06-21,3,"Неплохо. свежие цветы в номерах, но неисправная сантехника."
C8896,INN16617,2019-03-01,4,Отличный отель! удобные парковочные места. Зимой отель хорошо отапливается.
C8897,INN16618,2019-08-17,3,"Неплохо. быстро заселили, но плохая звукоизоляция. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C8898,INN16619,2019-03-11,4,Отличный отель! быстрая доставка багажа.
C8898,INN16620,2020-08-25,3,"Неплохо. быстрая доставка багажа, но некомпетентный персонал. В номерах холодно. второго одеяла пришлось выпрашивать"
C8899,INN16622,2020-02-25,3,"Неплохо. красивый интерьер, но неприятный запах в номере. В номерах холодно. второго одеяла пришлось выпрашивать"
C8899,INN16623,2021-09-03,4,"Отличный отель! удобные лифты. отель, который стал частью моих путешествий"
C8900,INN16624,2018-09-02,4,Отличный отель! своевременная уборка номеров.
C8901,INN16625,2019-04-17,3,"Неплохо. аккуратный сад, но долгий процесс заселения. В номерах холодно. второго одеяла пришлось выпрашивать"
C8902,INN16626,2019-09-29,3,"Неплохо. тихо и спокойно, но сырость в ванной."
C8902,INN16627,2021-01-02,3,"Неплохо. комфортабельные зоны отдыха, но насекомые в номере. Кондиционер не справлялся, тяжело в номере"
C8905,INN16631,2021-04-28,4,Отличный отель! своевременная уборка номеров. Дети в восторге от игровой зоны!
C8905,INN16632,2022-02-15,4,Отличный отель! удобный трансфер из аэропорта. Дети в восторге от игровой зоны!
C8905,INN16633,2023-05-11,4,Отличный отель! свежее постельное бельё. Дети в восторге от игровой зоны!
C8906,INN16634,2017-10-23,3,"Неплохо. уютная атмосфера, но отсутствие парковки."
C8907,INN16635,2018-09-13,4,"Отличный отель! современные номера. Летом есть кондиционер, спасал от жары."
C8907,INN16636,2020-01-25,3,"Неплохо. быстро заселили, но отсутствие парковки."
C8908,INN16637,2017-06-03,3,"Неплохо. тёплый приём, но сломанный кондиционер. В номерах холодно. второго одеяла пришлось выпрашивать"
